"Abdul Bari is one of the best teachers of algorithms. You see his video once and you get it no matter how hard the topic is. I wish my teachers in college were like him. If Mr Bari is reading this: Sir Thank you! Can you also make videos on topics like system design?",interrogative
"Much better than Tushar Roy and much much better then GeeksforGeeks ! Very intuitive explanation",positive
"Here's the algorithm implemented in java https://gist.github.com/RitamChakraborty/bd114a2201a2faff2e25905eec2f6b3b",positive
"using the base 10 would lead to a lot of hash collisions like :: aef and acz has the same hash function.... but if we use the base of 30 it would not be ... the probability of collision would reduce drastically.",miscellaneous
"great explanation",positive
"Man really good explanation even for dummies,simple and clear.Nice video. Thanks",positive
"Hello, which one is more comprehensive, udemy one or this youtube?",interrogative
"THANK YOU!",positive
"sir how come the function is taking constant time for calculating the code the for the substring...it will take O(n) time as we are iterating the substring and adding the its value..plz help me understand this?",interrogative
"Please put a link for donation . I will love to donate to your channel .",imperative
"Excellent explanation",positive
"Really great.",positive
"Mr Bari, you are a good man! I pray you continue with your good work. Please let us know if there's any way we, your viewers, can help and support you.",imperative
"Come to brazil",miscellaneous
"You are great!!",positive
"You're a great teacher.",positive
"Sir , i think you should improve your video quality and reduce sound.",imperative
"night before the algorithm exam :D",positive
"wonderful explanation... thank you sir.",positive
"421 * we were this close to achieving greatness *",miscellaneous
"2019 April? Before End Game?",miscellaneous
"great lesson!",positive
"Very nice explanation",positive
"Thank you.",positive
"Best",positive
"I don't have proof but I tried to do an alphabetical sort based on this hash function and to get no collision I multiplied by powers of 26, assuming the string will only contain lowercase characters",miscellaneous
"good tutorial",positive
"sir its cool",positive
"Thank you, so much! Excellent work! Can we avoid multiplying by 10^m's by concatenating the digits? Sorry if that sounds too naive.",interrogative
"very good explanation sir thanq",positive
"Also one more thing, we can still have spurious hits, although chances are very less. For example hash code for 'dab' = 421 and hash code for 'dak' also = 421.",miscellaneous
"Great explanation sir. Just to add, the worst case time complexity will be O(mx(n-m+1)) since there are (n-m+1) possible substrings of size m, and we need  'm' number of iterations to compare each substring with our pattern. Please check this link to have crystal clear clarity https://cs.stackexchange.com/questions/10258/time-complexity-of-rabin-karp-matching-algorithm",imperative
"Good job, Abdul.",positive
"Well, after,prefix-sum-optimization---> Rabin-Karp will work in O(N)!",miscellaneous
"Great Abdul Sir..",positive
"Sir can you pls make a video on string matching  using naive algorithm",imperative
"Well explained 👌👌...thank uh sir😊😊",positive
"you explain very well",positive
"I looooove youuu. Thaaaaank You!",positive
"Define Robin Karp algo for string matching modulo q=11 how many spurious hit does the Rabin Karp matcher counter in the next T=3141592653589793, nd pattern is (p=26)how can I solve?",interrogative
"You didn't explain the algorithm, sir 😕",negative
"Oh wait...I think I’m familiar with rolling hash fxn",miscellaneous
"U r great sir, yrr method of teaching this sub is too excellent.you make this sub easier.",positive
"sir kindlly make vedio on  rsa,r4,r5,blow fish,to fish algorithm",imperative
"your teaching skills is excellent this video help me alot..",positive
"Sir it would be really helpful if u included the actual algorithm too",imperative
"But still their is drawback of this function",miscellaneous
"DEAR SIR I WANT TO ASK THAT HOW CAN WE DECIDE THE HASH FUNCTION ? IS THERE ANY WAY OR WE HAVE TO THINK LIKE A DETECTIVE?",interrogative
"So the hash function is dynamic and user's wish.. Fine thanq sir",positive
"LEGEND ARY GOD1!!!",positive
"You're a life saver! Thanks man",positive
"This video clears my confusion by starting simple. I love how you go from naive hash function to show the importance of picking a good hash function to avoid collisions. Great video and subbed.",positive
"sirji aap heera ho",positive
"thx I think that was the best and clearest explanation.",positive
"Brilliant",positive
"Very nicely explained, but I couldnt get the complete step by step algorithm or pseudo code",negative
"Wonderful explanation.Thank you sir",positive
"Join My C++ course on Udemy.com Price: $10.99 (₹750) URL : https://www.udemy.com/cpp-deep-dive/?couponCode=LEARNCPP Course covers All the topics from Basics to Advance level. Every topic is covered in greater detail with suitable examples. Suitable for Academics and Industry",miscellaneous
"Explained well 👏",positive
"But Sir, if we perform (a big number)%(2^32)..that will lead to higher chances of spurious hits..because the values of the hash function will be in a small range..say(1 to 10)..",interrogative
"Great work. Made the algo crystal clear",positive
"I am fan of your teaching.",positive
"God bless you",positive
"Wonderfully clear explanation. Thank you so much! Keep up the good work.",positive
"bht bdia bataya sir, mjaa agaya",positive
"Thanks so much, u broke it down and built it up gradually! i understand now",positive
"Very clear explanation. Thank you !",positive
"Great Explanation thanks!",positive
"sir please try to make one video lecture for string matching with finite automata",imperative
"Sir can you make a video on string matching with finite automata?",interrogative
"Ty sir",positive
"Thanku sir",positive
"Great gradual explanation, thank you so much sir.",positive
"Such patience, thank you, great explanation!",positive
"Great content sir ... i have watched video of Geeks4rGeeks , TusharRoy  ...  but ur content was the one which actually cleared my confusion ... thank you sir",positive
"hello sir i am one of ur student from VANI",positive
"Amazing explanation",positive
"Great explanation sir, you summed up the entire video in just 23 mins and after watching your video, I can understand each and every line of Cormen very easily. ThankYou Sir.",positive
"Very interesting",positive
"Excellent  , really helpfull",positive
"Rabin-Karp is also useful for matching multiple Patterns simultaneously.",miscellaneous
"Koma lecture sir",miscellaneous
"I think sir u r working in algorithm its great to se u in  advance algorithm lecture",positive
"thank  u sir for wonderful explanation",positive
"My professor abdul bari thank you so much for your hard work <3 God bless <3",positive
"Thank you very much Sir, Please make videos about Computability, decidable and  undecidable problems.",imperative
"I have learned so much from you... cant thank you enough! I got your c++ course a while back, and just got your data structures course now. Cant wait to start :)",positive
"Sir, please upload more videos on Graph Algorithms and Trees because that is the only portion every one faces most problems:- 1)Detect Cycle in a Directed Graph and Undirected Graph Algorithms like Hamiltonian, etc 2)Other types of Trees like Red-Black Trees, B+ Trees in greater depth. 3)Topological Sorting on DAG and other graph-related algorithms which you feel beneficial for us but have not yet been covered by you. If you are reading this comment, please like it so that I know you have read it.",imperative
"thanks✨✨",positive
"Dear sir do compiler design tutorials and the way you explain is awesome",imperative
